"id","condition","block","display","loop","outcome","imagination","lr","vividness","rating","confidence","duration","gender","age","race","hispanic","education","display","feedback","CheckQ1","CheckQ1Again","CheckQ2","CheckQ2Again","CheckQ3","CheckQ3Again"
"R_2EoZdSfk5dvCfs5","goalie",2,"up",10,"M","Remember","right","0.455","0.839","0.704","4631","Male","35","Black/African American","Yes","4 year degree","up","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",2,"up",11,"M","What If?","left","0.625","0.582","0.841","4631","Male","35","Black/African American","Yes","4 year degree","up","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",2,"up",12,"M","Cause","left","0.762","0.615","0.797","4631","Male","35","Black/African American","Yes","4 year degree","up","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",3,"down",1,"S","Remember","left","0.792","0.761","0.535","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",3,"down",2,"S","What If?","left","0.697","0.792","0.692","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",3,"down",3,"S","Cause","right","0.786","0.692","0.351","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",3,"down",4,"M","Remember","right","0.555","0.831","0.656","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",3,"down",5,"M","What If?","left","0.696","0.751","0.89","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",3,"down",6,"M","Cause","right","0.806","0.806","0.918","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",3,"down",7,"S","Remember","right","0.651","0.804","0.875","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",3,"down",8,"S","What If?","right","0.579","0.576","0.801","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",3,"down",9,"S","Cause","right","0.808","0.823","0.682","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",3,"down",10,"M","Remember","left","0.779","0.849","0.738","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",3,"down",11,"M","What If?","right","0.693","0.904","0.723","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",3,"down",12,"M","Cause","left","0.813","0.799","0.704","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",4,"down",1,"S","Remember","left","0.839","0.923","0.711","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",4,"down",2,"S","What If?","left","0.675","0.877","0.796","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",4,"down",3,"S","Cause","right","0.78","0.796","0.625","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",4,"down",4,"M","Remember","right","0.62","0.821","0.768","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",4,"down",5,"M","What If?","right","0.908","0.877","0.804","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",4,"down",6,"M","Cause","right","0.915","0.844","0.918","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",4,"down",7,"S","Remember","right","0.763","0.792","0.911","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",4,"down",8,"S","What If?","right","0.907","0.7","0.9","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",4,"down",9,"S","Cause","left","0.868","0.851","0.834","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",4,"down",10,"M","Remember","left","0.946","0.924","0.845","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",4,"down",11,"M","What If?","left","0.885","0.908","0.807","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_2EoZdSfk5dvCfs5","goalie",4,"down",12,"M","Cause","right","0.782","0.765","0.637","4631","Male","35","Black/African American","Yes","4 year degree","down","Good survey.","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved."
"R_3GrlaGBQtnhCqbe","goalie",1,"up",1,"S","Remember","right","0.979","0.977","0.924","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",1,"up",2,"S","What If?","right","0.973","0.994","0.976","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",1,"up",3,"S","Cause","right","1","0.858","0.996","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",1,"up",4,"M","Remember","right","0.994","0.989","0.986","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",1,"up",5,"M","What If?","right","0.972","0.977","1","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",1,"up",6,"M","Cause","left","0.976","0.999","1","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",1,"up",7,"S","Remember","right","0.758","0.986","0.976","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",1,"up",8,"S","What If?","right","0.956","0.948","0.985","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",1,"up",9,"S","Cause","right","1","0.986","0.98","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",1,"up",10,"M","Remember","right","0.954","0.954","0.997","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",1,"up",11,"M","What If?","left","0.992","0.906","0.986","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",1,"up",12,"M","Cause","left","0.776","0.815","0.946","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",2,"up",1,"S","Remember","right","0.982","0.993","0.994","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",2,"up",2,"S","What If?","right","0.983","0.997","0.975","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",2,"up",3,"S","Cause","right","0.997","0.979","0.982","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",2,"up",4,"M","Remember","right","0.99","0.993","0.976","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",2,"up",5,"M","What If?","left","0.987","0.994","0.983","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",2,"up",6,"M","Cause","right","0.997","0.989","0.989","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",2,"up",7,"S","Remember","right","0.98","0.973","0.965","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",2,"up",8,"S","What If?","right","0.976","0.976","0.952","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",2,"up",9,"S","Cause","right","0.98","0.992","1","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",2,"up",10,"M","Remember","right","0.983","1","1","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",2,"up",11,"M","What If?","right","0.985","0.982","1","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",2,"up",12,"M","Cause","right","0.986","0.993","0.983","4462","Male","37","White/Caucasian","No","4 year degree","up","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",3,"down",1,"S","Remember","right","1","0.973","0.982","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",3,"down",2,"S","What If?","right","0.783","0.946","0.973","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",3,"down",3,"S","Cause","right","0.97","1","1","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",3,"down",4,"M","Remember","right","0.945","0.946","0.976","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",3,"down",5,"M","What If?","right","0.977","0.969","0.99","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",3,"down",6,"M","Cause","right","0.965","0.97","0.994","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",3,"down",7,"S","Remember","left","0.807","0.958","0.93","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",3,"down",8,"S","What If?","right","0.961","0.986","0.958","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",3,"down",9,"S","Cause","right","0.972","0.975","0.948","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",3,"down",10,"M","Remember","right","0.969","0.969","0.955","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",3,"down",11,"M","What If?","right","0.972","0.962","0.996","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",3,"down",12,"M","Cause","right","0.775","0.906","0.973","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",4,"down",1,"S","Remember","right","0.952","0.966","0.996","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",4,"down",2,"S","What If?","left","0.796","0.944","0.97","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3GrlaGBQtnhCqbe","goalie",4,"down",3,"S","Cause","right","0.761","0.951","0.986","4462","Male","37","White/Caucasian","No","4 year degree","down","This is an interesting study.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","Think about/visualize how ${e://Field/Condition} just moved.","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
